
Attaching file multidimfit.root as _file0...
(TFile *) 0x38e3280

  RooFitResult: minimized FCN value: -6.28218, estimated distance to minimum: 5.82502e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY17_bin77   -4.4881e-03 +/-  2.32e-01
     prop_binY17_bin78    7.6787e-05 +/-  2.32e-01
     prop_binY17_bin79   -6.4559e-03 +/-  2.32e-01
      prop_binY17_bin8   -2.8042e-01 +/-  2.28e-01
  prop_binY17_bin80_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin80_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin80_alpha    2.9609e-05 +/-  2.32e-01
  prop_binY17_bin80_bk    2.0087e+00 +/-  1.12e+00
  prop_binY17_bin80_dy_gg    1.0001e+01 +/-  2.62e+00
  prop_binY17_bin80_fmn   -1.5919e-03 +/-  2.32e-01
  prop_binY17_bin80_fpl    2.2213e-03 +/-  2.32e-01
  prop_binY17_bin80_gam    5.0092e+00 +/-  1.82e+00
     prop_binY17_bin81    4.9538e-03 +/-  2.31e-01
     prop_binY17_bin82   -2.2984e-04 +/-  2.32e-01
     prop_binY17_bin83   -1.0243e-03 +/-  2.32e-01
     prop_binY17_bin84   -9.4074e-06 +/-  2.32e-01
     prop_binY17_bin85    1.1871e-03 +/-  2.32e-01
     prop_binY17_bin86    9.9014e-04 +/-  2.32e-01
     prop_binY17_bin87   -2.2736e-03 +/-  2.32e-01
  prop_binY17_bin88_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin88_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin88_alpha    3.0000e+00 +/-  1.39e+00
  prop_binY17_bin88_fmn    3.0019e+00 +/-  1.39e+00
  prop_binY17_bin88_fpl    2.9965e+00 +/-  1.39e+00
  prop_binY17_bin89_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin89_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin89_alpha    2.8422e-04 +/-  2.32e-01
  prop_binY17_bin89_dy_gg    4.0025e+00 +/-  1.62e+00
  prop_binY17_bin89_fmn   -6.9105e-03 +/-  2.32e-01
  prop_binY17_bin89_fpl    9.3017e-03 +/-  2.32e-01
  prop_binY17_bin89_gam    2.0124e+00 +/-  1.13e+00
      prop_binY17_bin9    3.4756e-02 +/-  2.31e-01
     prop_binY17_bin90    8.8546e-03 +/-  2.32e-01
     prop_binY17_bin91   -2.4327e-03 +/-  2.32e-01
     prop_binY17_bin92    4.8794e-04 +/-  2.32e-01
     prop_binY17_bin93   -4.1131e-03 +/-  2.32e-01
     prop_binY17_bin94   -3.0713e-03 +/-  2.32e-01
  prop_binY17_bin95_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin95_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY17_bin95_alpha    3.0000e+00 +/-  1.39e+00
  prop_binY17_bin95_fmn    2.9998e+00 +/-  1.39e+00
  prop_binY17_bin95_fpl    3.0015e+00 +/-  1.39e+00
      prop_binY18_bin0    8.0950e-01 +/-  2.24e-01
      prop_binY18_bin1   -2.0136e-01 +/-  2.28e-01
     prop_binY18_bin10   -2.6918e-01 +/-  2.31e-01
     prop_binY18_bin11    1.1531e-01 +/-  2.31e-01
     prop_binY18_bin12   -1.3397e-01 +/-  2.31e-01
     prop_binY18_bin13    1.0432e-01 +/-  2.31e-01
     prop_binY18_bin14    1.9089e-02 +/-  2.31e-01
     prop_binY18_bin15   -1.7109e-01 +/-  2.28e-01
  prop_binY18_bin16_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin16_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin16_alpha   -7.7696e-04 +/-  2.32e-01
  prop_binY18_bin16_bk    5.9982e+00 +/-  1.42e+00
  prop_binY18_bin16_dy_gg    6.9797e+00 +/-  2.17e+00
  prop_binY18_bin16_fmn    3.4321e-02 +/-  2.32e-01
  prop_binY18_bin16_fpl   -6.2941e-02 +/-  2.31e-01
  prop_binY18_bin16_gam    2.7871e+01 +/-  4.45e+00
     prop_binY18_bin17   -2.8087e-01 +/-  2.30e-01
     prop_binY18_bin18   -3.7000e-02 +/-  2.31e-01
     prop_binY18_bin19    4.6590e-02 +/-  2.31e-01
      prop_binY18_bin2    2.8192e-01 +/-  2.30e-01
     prop_binY18_bin20    5.1585e-03 +/-  2.31e-01
     prop_binY18_bin21    2.6691e-02 +/-  2.31e-01
     prop_binY18_bin22    1.0761e-01 +/-  2.31e-01
     prop_binY18_bin23    3.2464e-01 +/-  2.26e-01
  prop_binY18_bin24_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin24_LQpure    1.0000e+00 +/-  7.87e-01
  prop_binY18_bin24_alpha    1.9002e+01 +/-  3.66e+00
  prop_binY18_bin24_dy_gg    2.0079e+00 +/-  1.13e+00
  prop_binY18_bin24_fmn    1.7905e+01 +/-  3.51e+00
  prop_binY18_bin24_fpl    1.8156e+01 +/-  3.48e+00
  prop_binY18_bin24_gam    2.0153e+00 +/-  1.13e+00
     prop_binY18_bin25    7.4803e-02 +/-  2.31e-01
     prop_binY18_bin26    7.2827e-02 +/-  2.31e-01
     prop_binY18_bin27   -6.7012e-04 +/-  2.31e-01
     prop_binY18_bin28    5.4434e-03 +/-  2.31e-01
     prop_binY18_bin29   -7.0963e-02 +/-  2.31e-01
      prop_binY18_bin3   -1.7041e-01 +/-  2.31e-01
     prop_binY18_bin30   -3.1092e-02 +/-  2.31e-01
  prop_binY18_bin31_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin31_LQpure    1.0000e+00 +/-  7.87e-01
  prop_binY18_bin31_alpha    1.8999e+01 +/-  3.66e+00
  prop_binY18_bin31_dy_gg    1.9963e+00 +/-  1.12e+00
  prop_binY18_bin31_fmn    1.8021e+01 +/-  3.56e+00
  prop_binY18_bin31_fpl    1.7845e+01 +/-  3.43e+00
  prop_binY18_bin31_gam    1.9930e+00 +/-  1.12e+00
     prop_binY18_bin32    1.7528e-01 +/-  2.27e-01
     prop_binY18_bin33   -2.3357e-01 +/-  2.31e-01
     prop_binY18_bin34    2.6035e-02 +/-  2.31e-01
     prop_binY18_bin35   -1.8766e-01 +/-  2.31e-01
     prop_binY18_bin36    9.6697e-02 +/-  2.31e-01
     prop_binY18_bin37   -6.7510e-03 +/-  2.31e-01
     prop_binY18_bin38    9.5147e-02 +/-  2.31e-01
     prop_binY18_bin39   -9.4865e-02 +/-  2.28e-01
      prop_binY18_bin4    1.4775e-01 +/-  2.31e-01
     prop_binY18_bin40   -1.9969e-01 +/-  2.30e-01
     prop_binY18_bin41    1.1799e-01 +/-  2.30e-01
     prop_binY18_bin42    3.6149e-02 +/-  2.31e-01
     prop_binY18_bin43   -3.7896e-02 +/-  2.31e-01
     prop_binY18_bin44    5.3794e-02 +/-  2.31e-01
     prop_binY18_bin45   -1.1630e-02 +/-  2.31e-01
     prop_binY18_bin46   -4.4347e-02 +/-  2.31e-01
     prop_binY18_bin47    1.4548e-01 +/-  2.31e-01
     prop_binY18_bin48    8.8320e-02 +/-  2.31e-01
     prop_binY18_bin49    7.2075e-02 +/-  2.31e-01
      prop_binY18_bin5   -2.5900e-01 +/-  2.31e-01
     prop_binY18_bin50    1.1339e-02 +/-  2.31e-01
     prop_binY18_bin51    6.8376e-03 +/-  2.31e-01
     prop_binY18_bin52    3.1273e-03 +/-  2.31e-01
     prop_binY18_bin53    2.1637e-03 +/-  2.31e-01
     prop_binY18_bin54   -1.8812e-02 +/-  2.31e-01
     prop_binY18_bin55   -4.9600e-02 +/-  2.31e-01
  prop_binY18_bin56_LQint    4.0000e+00 +/-  1.62e+00
  prop_binY18_bin56_LQpure    4.0000e+00 +/-  1.62e+00
  prop_binY18_bin56_alpha    1.8000e+01 +/-  3.56e+00
  prop_binY18_bin56_dy_gg    2.0015e+00 +/-  1.13e+00
  prop_binY18_bin56_fmn    1.7981e+01 +/-  3.54e+00
  prop_binY18_bin56_fpl    1.8027e+01 +/-  3.53e+00
     prop_binY18_bin57   -2.6430e-02 +/-  2.31e-01
     prop_binY18_bin58    4.2277e-02 +/-  2.31e-01
     prop_binY18_bin59    1.9835e-02 +/-  2.31e-01
      prop_binY18_bin6    2.2735e-01 +/-  2.29e-01
     prop_binY18_bin60   -1.9731e-02 +/-  2.31e-01
     prop_binY18_bin61   -1.8740e-02 +/-  2.31e-01
     prop_binY18_bin62    1.5928e-02 +/-  2.31e-01
  prop_binY18_bin63_LQint    4.0000e+00 +/-  1.62e+00
  prop_binY18_bin63_LQpure    4.0000e+00 +/-  1.62e+00
  prop_binY18_bin63_alpha    1.8000e+01 +/-  3.56e+00
  prop_binY18_bin63_dy_gg    1.9999e+00 +/-  1.13e+00
  prop_binY18_bin63_fmn    1.8001e+01 +/-  3.56e+00
  prop_binY18_bin63_fpl    1.7994e+01 +/-  3.53e+00
     prop_binY18_bin64    9.7283e-02 +/-  2.31e-01
     prop_binY18_bin65   -8.5605e-02 +/-  2.31e-01
     prop_binY18_bin66    9.1924e-03 +/-  2.31e-01
     prop_binY18_bin67   -5.9236e-03 +/-  2.31e-01
     prop_binY18_bin68    1.0749e-02 +/-  2.31e-01
     prop_binY18_bin69    2.6910e-03 +/-  2.32e-01
      prop_binY18_bin7   -6.9988e-01 +/-  2.25e-01
     prop_binY18_bin70    8.6706e-02 +/-  2.31e-01
     prop_binY18_bin71   -1.1265e-01 +/-  2.31e-01
     prop_binY18_bin72   -2.3594e-02 +/-  2.31e-01
  prop_binY18_bin73_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin73_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin73_alpha   -3.1009e-04 +/-  2.32e-01
  prop_binY18_bin73_bk    1.8861e+00 +/-  1.04e+00
  prop_binY18_bin73_dy_gg    1.7992e+01 +/-  3.56e+00
  prop_binY18_bin73_fmn    7.8226e-03 +/-  2.32e-01
  prop_binY18_bin73_fpl   -1.3844e-02 +/-  2.32e-01
  prop_binY18_bin73_gam    1.9874e+00 +/-  1.12e+00
     prop_binY18_bin74    1.5859e-03 +/-  2.32e-01
     prop_binY18_bin75   -9.4155e-02 +/-  2.31e-01
     prop_binY18_bin76    8.1689e-02 +/-  2.31e-01
     prop_binY18_bin77    5.8718e-03 +/-  2.32e-01
     prop_binY18_bin78    4.6600e-02 +/-  2.31e-01
     prop_binY18_bin79    1.4772e-02 +/-  2.31e-01
      prop_binY18_bin8    3.5112e-01 +/-  2.26e-01
  prop_binY18_bin80_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin80_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin80_alpha   -1.7836e-04 +/-  2.32e-01
  prop_binY18_bin80_bk    1.9352e+00 +/-  1.08e+00
  prop_binY18_bin80_dy_gg    3.9966e+00 +/-  1.62e+00
  prop_binY18_bin80_fmn    1.0280e-02 +/-  2.32e-01
  prop_binY18_bin80_fpl   -1.3986e-02 +/-  2.32e-01
  prop_binY18_bin80_gam    1.9612e+00 +/-  1.10e+00
  prop_binY18_bin81_LQint    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin81_LQpure    0.0000e+00 +/-  2.32e-01
  prop_binY18_bin81_alpha   -2.1892e-04 +/-  2.32e-01
  prop_binY18_bin81_bk    1.9463e+00 +/-  1.08e+00
  prop_binY18_bin81_dy_gg    2.2994e+01 +/-  4.04e+00
  prop_binY18_bin81_fmn    5.7137e-03 +/-  2.32e-01
  prop_binY18_bin81_fpl   -8.7011e-03 +/-  2.32e-01
  prop_binY18_bin81_gam    1.9910e+00 +/-  1.12e+00
     prop_binY18_bin82    3.5475e-03 +/-  2.32e-01
     prop_binY18_bin83    7.2754e-03 +/-  2.32e-01
     prop_binY18_bin84   -3.4289e-03 +/-  2.32e-01
     prop_binY18_bin85    5.5153e-04 +/-  2.32e-01
     prop_binY18_bin86    2.0655e-02 +/-  2.31e-01
     prop_binY18_bin87    1.6549e-02 +/-  2.31e-01
  prop_binY18_bin88_LQint    2.0000e+00 +/-  1.13e+00
  prop_binY18_bin88_LQpure    2.0000e+00 +/-  1.13e+00
  prop_binY18_bin88_alpha    3.0002e+00 +/-  1.39e+00
  prop_binY18_bin88_fmn    2.9915e+00 +/-  1.38e+00
  prop_binY18_bin88_fpl    3.0115e+00 +/-  1.38e+00
     prop_binY18_bin89   -3.0652e-03 +/-  2.32e-01
      prop_binY18_bin9   -4.3965e-01 +/-  2.30e-01
     prop_binY18_bin90    1.0940e-02 +/-  2.32e-01
     prop_binY18_bin91   -5.3612e-03 +/-  2.32e-01
     prop_binY18_bin92    3.5336e-03 +/-  2.32e-01
     prop_binY18_bin93   -4.3985e-03 +/-  2.32e-01
     prop_binY18_bin94    2.8223e-03 +/-  2.32e-01
  prop_binY18_bin95_LQint    2.0000e+00 +/-  1.13e+00
  prop_binY18_bin95_LQpure    2.0000e+00 +/-  1.13e+00
  prop_binY18_bin95_alpha    3.0000e+00 +/-  1.39e+00
  prop_binY18_bin95_fmn    3.0005e+00 +/-  1.39e+00
  prop_binY18_bin95_fpl    2.9958e+00 +/-  1.39e+00
              ptrw1b16    0.0000e+00 +/-  2.32e-01
              ptrw1b17    0.0000e+00 +/-  2.32e-01
              ptrw1b18    0.0000e+00 +/-  2.32e-01
              ptrw2b16    0.0000e+00 +/-  2.32e-01
              ptrw2b17    0.0000e+00 +/-  2.32e-01
              ptrw2b18    0.0000e+00 +/-  2.32e-01
              ptrw3b16    0.0000e+00 +/-  2.32e-01
              ptrw3b17    0.0000e+00 +/-  2.32e-01
              ptrw3b18    0.0000e+00 +/-  2.32e-01
              ptrw4b16    0.0000e+00 +/-  2.32e-01
              ptrw4b17    0.0000e+00 +/-  2.32e-01
              ptrw4b18    0.0000e+00 +/-  2.32e-01
              ptrw5b16    0.0000e+00 +/-  2.32e-01
              ptrw5b17    0.0000e+00 +/-  2.32e-01
              ptrw5b18    0.0000e+00 +/-  2.32e-01
              ptrw6b16    0.0000e+00 +/-  2.32e-01
              ptrw6b17    0.0000e+00 +/-  2.32e-01
              ptrw6b18    0.0000e+00 +/-  2.32e-01
              ptrw7b16    0.0000e+00 +/-  2.32e-01
              ptrw7b17    0.0000e+00 +/-  2.32e-01
              ptrw7b18    0.0000e+00 +/-  2.32e-01
                   yLQ    0.0000e+00 +/-  7.48e+00

